Week Start,Region,Product category,Supplier,Units Ordered,Units Received,Backorder Units,On Hand Units,Supplier Fill Rate,Lead Time Days,Stockout Days,Inbound Freight Cost,Purchase Price Per Unit,Lead Time Unit Days,Days In Period
2025-01-28,East,Home,Northwind Foods,12510,12087,423,35614,0.9662,9.92,0.03,24325.75,22.5484,119873.15,7
2025-01-28,East,Sports,Kestrel Logistics,7215,6809,406,17761,0.9437,9.3,0.46,12313.56,12.6379,63337.0,7
2025-01-28,East,Sports,Northwind Foods,3562,3501,61,13260,0.9829,12.88,0.07,6420.13,12.6379,45084.34,7
2025-01-28,North,Apparel,Kestrel Logistics,18388,17681,707,46086,0.9616,11.27,0.07,37103.0,25.0458,199340.98,7
2025-01-28,North,Apparel,Northwind Foods,14150,13854,296,36856,0.9791,10.83,0.18,24593.47,25.0458,149982.49,7
2025-01-28,North,Beauty,Kestrel Logistics,18319,17925,394,51122,0.9785,10.52,0.2,35010.06,21.2298,188552.33,7
2025-01-28,North,Beauty,Northwind Foods,13510,13322,188,45196,0.9861,12.21,1.36,24804.46,21.2298,162667.08,7
2025-01-28,North,Electronics,Kestrel Logistics,12247,11979,268,44822,0.9781,11.87,0.91,24608.19,28.4978,142186.86,7
2025-01-28,North,Electronics,Northwind Foods,13995,13964,31,43135,0.9978,8.81,0.29,26733.26,28.4978,123032.05,7
2025-01-28,North,Home,Kestrel Logistics,12327,11881,446,38760,0.9638,10.88,0.49,20763.19,21.2691,129317.22,7
2025-01-28,North,Home,Northwind Foods,7847,7350,497,22021,0.9367,12.57,0.34,13429.09,21.2691,92424.15,7
2025-01-28,North,Sports,Kestrel Logistics,14413,13774,639,38313,0.9557,10.34,0.31,26632.8,20.8323,142364.1,7
2025-01-28,North,Sports,Northwind Foods,19113,18041,1072,57610,0.9439,11.57,0.1,36478.89,20.8323,208686.31,7
2025-01-28,South,Apparel,Kestrel Logistics,9799,9568,231,25684,0.9764,12.44,0.44,19059.51,26.8449,118997.18,7
2025-01-28,South,Apparel,Northwind Foods,4024,3993,31,13550,0.9923,9.82,1.22,7555.58,26.8449,39194.96,7
2025-01-28,South,Beauty,Kestrel Logistics,2697,2553,144,7102,0.9466,11.69,0.22,5093.79,43.984,29835.68,7
2025-01-28,South,Beauty,Northwind Foods,4142,3945,197,13798,0.9524,11.54,0.38,7485.57,43.984,45535.14,7
2025-01-28,South,Electronics,Kestrel Logistics,3640,3433,207,8911,0.9431,9.52,0.83,6637.47,47.8507,32693.22,7
2025-01-28,South,Electronics,Northwind Foods,9016,8706,310,24572,0.9656,13.1,0.05,16304.68,47.8507,114074.38,7
2025-01-28,South,Home,Kestrel Logistics,16401,15919,482,45234,0.9706,11.22,0.12,28971.17,11.6996,178628.8,7
2025-01-28,South,Home,Northwind Foods,10412,9922,490,26360,0.9529,10.23,0.27,18838.81,11.6996,101473.91,7
2025-01-28,South,Sports,Kestrel Logistics,8991,8775,216,25565,0.976,12.1,0.06,15914.87,18.8244,106145.83,7
2025-01-28,South,Sports,Northwind Foods,5750,5668,82,11885,0.9857,10.21,0.4,10378.12,18.8244,57870.06,7
2025-01-28,West,Apparel,Kestrel Logistics,5510,5347,163,17610,0.9704,9.61,0.13,9666.51,10.774,51387.1,7
2025-01-28,West,Apparel,Northwind Foods,8154,7532,622,21175,0.9237,10.74,0.83,14119.17,10.774,80875.91,7
2025-01-28,West,Beauty,Kestrel Logistics,7460,7254,206,19855,0.9724,11.24,0.43,13689.57,19.0452,81523.89,7
2025-01-28,West,Beauty,Northwind Foods,5312,5133,179,16205,0.9663,11.09,0.32,9703.02,19.0452,56935.65,7
2025-01-28,West,Electronics,Kestrel Logistics,11574,10739,835,31281,0.9279,11.55,0.68,20088.19,16.7882,124039.72,7
2025-01-28,West,Electronics,Northwind Foods,10053,9994,59,28280,0.9941,12.31,0.38,18678.55,16.7882,123011.7,7
2025-01-28,West,Home,Kestrel Logistics,9988,9745,243,26259,0.9757,11.45,0.3,17774.07,20.3719,111564.74,7
2025-01-28,West,Home,Northwind Foods,19082,18211,871,64684,0.9544,11.65,0.15,32736.65,20.3719,212078.11,7
2025-01-28,West,Sports,Kestrel Logistics,20677,20503,174,52914,0.9916,10.0,1.12,37703.21,17.0548,204974.5,7
2025-01-28,West,Sports,Northwind Foods,10057,9419,638,25739,0.9366,10.74,0.52,15969.62,17.0548,101126.98,7
2025-02-04,Central,Apparel,Kestrel Logistics,12741,12489,252,38891,0.9802,10.53,0.75,23220.0,20.4722,131554.45,7
2025-02-04,Central,Apparel,Northwind Foods,10797,10491,306,25698,0.9717,11.4,0.64,18451.7,20.4722,119643.28,7
2025-02-04,Central,Beauty,Kestrel Logistics,12432,12179,253,42340,0.9796,12.88,0.44,20220.95,14.744,156854.01,7
2025-02-04,Central,Beauty,Northwind Foods,13549,12936,613,39783,0.9548,13.37,0.2,23076.66,14.744,172899.36,7
2025-02-04,Central,Electronics,Kestrel Logistics,13091,12688,403,49361,0.9692,11.53,0.28,23201.19,17.5034,146290.78,7
2025-02-04,Central,Electronics,Northwind Foods,17767,17487,280,59225,0.9842,11.89,0.99,35994.38,17.5034,207850.04,7
2025-02-04,Central,Home,Kestrel Logistics,14527,14089,438,40904,0.9698,9.23,0.02,25377.86,18.5685,130103.84,7
2025-02-04,Central,Home,Northwind Foods,15117,14652,465,43554,0.9692,10.88,0.44,29067.41,18.5685,159367.71,7
2025-02-04,Central,Sports,Kestrel Logistics,14310,13771,539,44876,0.9623,11.14,0.37,24009.3,23.7642,153435.93,7
2025-02-04,Central,Sports,Northwind Foods,22223,21100,1123,53110,0.9495,10.7,0.57,42349.3,23.7642,225714.27,7
2025-02-04,East,Apparel,Kestrel Logistics,3067,2981,86,9664,0.972,11.66,0.21,5213.66,36.1378,34750.56,7
2025-02-04,East,Apparel,Northwind Foods,5991,5765,226,17549,0.9623,11.32,0.53,10759.12,36.1378,65266.94,7
2025-02-04,East,Beauty,Kestrel Logistics,9619,9099,520,28485,0.9459,10.03,0.59,16623.36,12.9582,91271.93,7
2025-02-04,East,Beauty,Northwind Foods,9702,9537,165,24576,0.983,12.29,0.01,19937.75,12.9582,117208.42,7
2025-02-04,East,Electronics,Kestrel Logistics,6255,6203,52,18929,0.9917,13.03,0.03,11734.08,31.8029,80832.53,7
2025-02-04,East,Electronics,Northwind Foods,17694,17035,659,52403,0.9628,10.04,0.12,32820.17,31.8029,171094.33,7
2025-02-04,East,Home,Kestrel Logistics,3261,3099,162,10666,0.9503,10.45,1.25,5881.56,29.1344,32393.6,7
2025-02-04,East,Home,Northwind Foods,4380,4168,212,11446,0.9516,12.08,0.35,7700.96,29.1344,50346.83,7
2025-02-04,East,Sports,Kestrel Logistics,18747,18376,371,47549,0.9802,10.86,0.13,35131.4,23.2263,199493.54,7
2025-02-04,East,Sports,Northwind Foods,9755,9449,306,35543,0.9686,10.85,0.1,18668.61,23.2263,102520.75,7
2025-02-04,North,Apparel,Kestrel Logistics,12476,12338,138,23826,0.9889,11.66,0.23,23417.99,20.3969,143882.75,7
2025-02-04,North,Apparel,Northwind Foods,10017,9668,349,31591,0.9652,11.04,0.62,18031.08,20.3969,106775.36,7
2025-02-04,North,Beauty,Kestrel Logistics,10204,10001,203,23056,0.9801,11.27,0.22,18116.26,32.7028,112667.86,7
2025-02-04,North,Beauty,Northwind Foods,7580,7432,148,24142,0.9805,14.55,0.59,15065.71,32.7028,108128.09,7
2025-02-04,North,Electronics,Kestrel Logistics,10191,10181,10,25578,0.999,8.64,0.11,17802.23,17.3007,87952.97,7
2025-02-04,North,Electronics,Northwind Foods,12174,11869,305,33293,0.9749,11.93,0.18,19922.3,17.3007,141569.13,7
2025-02-04,North,Home,Kestrel Logistics,13646,12676,970,41977,0.9289,12.72,0.11,22417.27,15.1882,161243.04,7
2025-02-04,North,Home,Northwind Foods,8158,7842,316,22898,0.9613,10.32,0.41,13766.27,15.1882,80938.38,7
2025-02-04,North,Sports,Kestrel Logistics,6079,5816,263,16671,0.9567,4.86,0.82,10746.9,18.8698,28238.07,7
2025-02-04,North,Sports,Northwind Foods,7665,7618,47,17599,0.9939,11.56,0.17,13496.51,18.8698,88088.77,7
2025-02-04,South,Apparel,Kestrel Logistics,9346,9239,107,33143,0.9886,13.69,0.46,17294.41,30.7331,126439.69,7
2025-02-04,South,Apparel,Northwind Foods,3988,3856,132,10833,0.9669,11.94,1.71,7221.85,30.7331,46054.65,7
2025-02-04,South,Beauty,Kestrel Logistics,5695,5367,328,13754,0.9424,13.13,0.19,10422.37,27.7063,70453.38,7
2025-02-04,South,Beauty,Northwind Foods,8857,8292,565,26206,0.9362,8.21,0.85,14780.07,27.7063,68041.91,7
2025-02-04,South,Electronics,Kestrel Logistics,4655,4426,229,15836,0.9508,12.31,0.36,8835.5,20.7508,54498.22,7
2025-02-04,South,Electronics,Northwind Foods,11989,11224,765,31707,0.9362,7.12,0.22,21319.28,20.7508,79906.6,7
2025-02-04,South,Home,Kestrel Logistics,8343,8130,213,21617,0.9745,7.71,0.18,14777.64,17.1543,62682.63,7
2025-02-04,South,Home,Northwind Foods,5209,5068,141,16549,0.9729,10.99,0.13,9772.75,17.1543,55686.64,7
2025-02-04,South,Sports,Kestrel Logistics,9908,9309,599,27114,0.9395,12.61,0.3,17457.23,21.3156,117397.43,7
2025-02-04,South,Sports,Northwind Foods,6199,6013,186,17443,0.97,11.62,0.57,11850.17,21.3156,69898.68,7
2025-02-04,West,Apparel,Kestrel Logistics,15555,15026,529,35533,0.966,11.82,0.24,28799.43,22.0939,177588.67,7
2025-02-04,West,Apparel,Northwind Foods,22919,21164,1755,59263,0.9234,11.51,0.25,40715.58,22.0939,243585.83,7
2025-02-04,West,Beauty,Kestrel Logistics,21218,20651,567,72609,0.9733,8.39,0.35,38401.62,14.3545,173345.62,7
2025-02-04,West,Beauty,Northwind Foods,15278,14614,664,40164,0.9565,10.42,0.08,26867.85,14.3545,152331.27,7
2025-02-04,West,Electronics,Kestrel Logistics,14440,13971,469,41377,0.9675,13.45,0.02,24744.07,21.8127,187905.14,7
2025-02-04,West,Electronics,Northwind Foods,13300,13003,297,37168,0.9777,11.97,0.13,23897.54,21.8127,155627.83,7
2025-02-04,West,Home,Kestrel Logistics,6150,5960,190,22790,0.9691,8.22,0.24,10643.5,20.4027,48973.16,7
2025-02-04,West,Home,Northwind Foods,11382,11139,243,33998,0.9787,12.58,0.06,18397.35,20.4027,140144.36,7
2025-02-04,West,Sports,Kestrel Logistics,5625,5357,268,18248,0.9524,9.82,0.67,10448.38,31.8244,52582.41,7
2025-02-04,West,Sports,Northwind Foods,2525,2461,64,7391,0.9747,8.88,0.53,4598.19,31.8244,21851.58,7
2025-02-11,Central,Apparel,Kestrel Logistics,11822,11450,372,33247,0.9685,11.06,0.48,20886.35,22.7249,126658.36,7
2025-02-11,Central,Apparel,Northwind Foods,10000,9618,382,26717,0.9618,8.77,0.04,18501.46,22.7249,84348.27,7
2025-02-11,Central,Beauty,Kestrel Logistics,15973,15301,672,41503,0.9579,9.0,0.7,28052.27,20.2787,137672.97,7
2025-02-11,Central,Beauty,Northwind Foods,16587,16251,336,48829,0.9797,11.55,1.31,29041.9,20.2787,187711.76,7
2025-02-11,Central,Electronics,Kestrel Logistics,7155,6870,285,22876,0.9602,11.84,0.36,11365.3,31.9507,81351.42,7
2025-02-11,Central,Electronics,Northwind Foods,9717,9468,249,27688,0.9744,12.09,0.34,16661.9,31.9507,114448.99,7
2025-02-11,Central,Home,Kestrel Logistics,11878,11640,238,34920,0.98,10.76,0.16,23014.18,22.9752,125228.58,7
2025-02-11,Central,Home,Northwind Foods,12572,12105,467,32716,0.9629,10.23,0.33,20664.13,22.9752,123865.35,7
2025-02-11,Central,Sports,Kestrel Logistics,1738,1637,101,4410,0.9419,10.53,0.09,3142.61,57.4702,17245.52,7
2025-02-11,Central,Sports,Northwind Foods,2700,2509,191,8187,0.9293,8.27,0.73,5072.69,57.4702,20750.13,7
2025-02-11,East,Apparel,Kestrel Logistics,6938,6404,534,19385,0.923,11.24,0.79,11022.24,34.3262,71956.92,7
2025-02-11,East,Apparel,Northwind Foods,13200,12386,814,42197,0.9383,11.01,0.35,22847.47,34.3262,136374.06,7
2025-02-11,East,Beauty,Kestrel Logistics,5564,5444,120,12271,0.9784,11.34,0.03,10379.5,29.0403,61745.51,7
2025-02-11,East,Beauty,Northwind Foods,5990,5707,283,16771,0.9528,11.53,0.34,10472.89,29.0403,65804.15,7
2025-02-11,East,Electronics,Kestrel Logistics,6946,6728,218,21113,0.9686,11.4,0.26,12875.47,11.6934,76703.73,7
2025-02-11,East,Electronics,Northwind Foods,19245,18473,772,52855,0.9599,10.63,1.03,35593.11,11.6934,196366.49,7
2025-02-11,East,Home,Kestrel Logistics,14772,14608,164,46905,0.9889,10.87,1.41,29650.19,18.1531,158734.95,7
2025-02-11,East,Home,Northwind Foods,19955,19648,307,71681,0.9846,12.4,0.05,38547.12,18.1531,243691.09,7
2025-02-11,East,Sports,Kestrel Logistics,8821,8727,94,22262,0.9893,10.74,0.11,18409.53,25.494,93722.4,7
2025-02-11,East,Sports,Northwind Foods,4657,4488,169,15341,0.9637,11.44,0.22,8134.66,25.494,51363.51,7
2025-02-11,North,Apparel,Kestrel Logistics,13014,12362,652,42691,0.9499,11.73,0.06,21979.71,29.7225,145031.37,7
2025-02-11,North,Apparel,Northwind Foods,10020,9686,334,28602,0.9667,10.09,0.37,16109.33,29.7225,97775.69,7
2025-02-11,North,Beauty,Kestrel Logistics,15846,14869,977,49938,0.9383,11.54,0.93,28262.77,25.2935,171597.27,7
2025-02-11,North,Beauty,Northwind Foods,11580,11051,529,29509,0.9543,10.22,0.16,20648.79,25.2935,112970.88,7
2025-02-11,North,Electronics,Kestrel Logistics,6619,6345,274,19682,0.9586,10.57,0.46,11447.28,14.7477,67095.15,7
2025-02-11,North,Electronics,Northwind Foods,7794,7397,397,24206,0.9491,11.04,0.22,13560.17,14.7477,81659.61,7
2025-02-11,North,Home,Kestrel Logistics,5199,5178,21,13637,0.996,10.29,0.22,9318.97,11.7617,53274.53,7
2025-02-11,North,Home,Northwind Foods,3271,3204,67,9221,0.9795,10.54,0.97,6580.18,11.7617,33772.08,7
2025-02-11,North,Sports,Kestrel Logistics,5695,5536,159,17907,0.9721,11.54,0.54,11107.44,27.4493,63863.59,7
2025-02-11,North,Sports,Northwind Foods,7713,7251,462,26535,0.9401,8.7,0.1,12730.64,27.4493,63053.81,7
2025-02-11,South,Apparel,Kestrel Logistics,24944,24284,660,69128,0.9735,12.19,0.09,47384.43,27.9771,296010.75,7
2025-02-11,South,Apparel,Northwind Foods,10712,10136,576,31690,0.9462,11.32,0.05,19547.75,27.9771,114781.74,7
2025-02-11,South,Beauty,Kestrel Logistics,7185,6697,488,20501,0.9321,13.65,0.31,11537.06,32.4485,91437.74,7
2025-02-11,South,Beauty,Northwind Foods,10748,10346,402,31184,0.9626,10.26,0.91,19327.55,32.4485,106108.17,7
2025-02-11,South,Electronics,Kestrel Logistics,7935,7571,364,24778,0.9541,9.77,0.1,12946.29,18.0066,74005.36,7
2025-02-11,South,Electronics,Northwind Foods,19562,19204,358,60464,0.9817,10.47,0.56,35677.72,18.0066,201034.57,7
2025-02-11,South,Home,Kestrel Logistics,13650,12909,741,31695,0.9457,8.57,0.45,24661.87,33.3573,110662.51,7
2025-02-11,South,Home,Northwind Foods,8423,8047,376,21802,0.9554,9.61,0.44,15067.31,33.3573,77322.34,7
2025-02-11,South,Sports,Kestrel Logistics,9032,8785,247,20654,0.9727,12.92,0.52,16177.17,11.7794,113497.76,7
2025-02-11,South,Sports,Northwind Foods,5953,5675,278,17203,0.9533,13.15,1.4,11063.28,11.7794,74601.73,7
2025-02-11,West,Apparel,Kestrel Logistics,11808,11465,343,32227,0.971,9.75,0.34,20251.71,24.7006,111731.88,7
2025-02-11,West,Apparel,Northwind Foods,16794,16149,645,46506,0.9616,11.84,0.67,30993.13,24.7006,191221.01,7
2025-02-11,West,Beauty,Kestrel Logistics,7758,7671,87,28662,0.9888,10.51,0.24,14670.01,28.9647,80603.75,7
2025-02-11,West,Beauty,Northwind Foods,5588,5429,159,17279,0.9715,13.54,0.4,10529.08,28.9647,73485.72,7
2025-02-11,West,Electronics,Kestrel Logistics,14689,13784,905,52995,0.9384,13.01,0.17,26176.62,23.7462,179359.65,7
2025-02-11,West,Electronics,Northwind Foods,13379,12828,551,29219,0.9588,10.62,0.23,22782.22,23.7462,136276.51,7
2025-02-11,West,Home,Kestrel Logistics,5568,5340,228,16710,0.9591,14.08,0.13,9917.85,36.6185,75195.45,7
2025-02-11,West,Home,Northwind Foods,10141,9981,160,29079,0.9842,11.92,0.23,19470.93,36.6185,118998.22,7
2025-02-11,West,Sports,Kestrel Logistics,6574,6389,185,21533,0.9719,10.44,0.08,11924.7,48.8148,66727.72,7
2025-02-11,West,Sports,Northwind Foods,2980,2935,45,7263,0.9849,11.35,0.61,5206.45,48.8148,33307.0,7
2025-02-18,Central,Apparel,Kestrel Logistics,8464,8221,243,24475,0.9713,8.41,0.56,14577.67,30.5274,69173.18,7
2025-02-18,Central,Apparel,Northwind Foods,7174,6906,268,20824,0.9626,10.14,1.25,13129.01,30.5274,70050.83,7
2025-02-18,Central,Beauty,Kestrel Logistics,12879,12866,13,38951,0.999,12.6,0.09,24422.89,24.1307,162142.87,7
2025-02-18,Central,Beauty,Northwind Foods,13680,13666,14,31164,0.999,10.61,0.76,24008.33,24.1307,144995.79,7
2025-02-18,Central,Electronics,Kestrel Logistics,11908,11526,382,33566,0.9679,11.03,0.33,23615.07,33.4056,127113.7,7
2025-02-18,Central,Electronics,Northwind Foods,16440,15885,555,52646,0.9662,11.84,0.16,30597.0,33.4056,188052.47,7
2025-02-18,Central,Home,Kestrel Logistics,8192,7781,411,26617,0.9498,11.32,0.57,13524.62,23.4181,88062.42,7
2025-02-18,Central,Home,Northwind Foods,8219,8091,128,27802,0.9844,9.61,0.29,15466.59,23.4181,77730.98,7
2025-02-18,Central,Sports,Kestrel Logistics,8785,8473,312,30439,0.9645,11.6,1.31,16501.9,19.9547,98312.28,7
2025-02-18,Central,Sports,Northwind Foods,13370,12982,388,35855,0.971,12.42,0.3,26466.14,19.9547,161209.69,7
2025-02-18,East,Apparel,Kestrel Logistics,4606,4376,230,13209,0.9501,9.88,0.06,7678.56,15.3994,43253.52,7
2025-02-18,East,Apparel,Northwind Foods,8720,8464,256,25534,0.9706,11.23,0.09,14088.43,15.3994,95079.75,7
2025-02-18,East,Beauty,Kestrel Logistics,16365,15182,1183,45937,0.9277,6.62,0.23,29263.67,22.1113,100433.99,7
2025-02-18,East,Beauty,Northwind Foods,16995,15914,1081,48327,0.9364,12.21,0.15,28717.3,22.1113,194374.46,7
2025-02-18,East,Electronics,Kestrel Logistics,2885,2760,125,8090,0.9567,14.6,0.43,5075.59,25.0208,40291.72,7
2025-02-18,East,Electronics,Northwind Foods,8022,7580,442,15335,0.9449,11.54,0.83,12354.65,25.0208,87442.76,7
2025-02-18,East,Home,Kestrel Logistics,9213,9204,9,33172,0.999,10.66,0.18,14614.52,22.9956,98133.81,7
2025-02-18,East,Home,Northwind Foods,12901,12381,520,30871,0.9597,8.89,0.25,23799.34,22.9956,110045.76,7
2025-02-18,East,Sports,Kestrel Logistics,10156,9625,531,31921,0.9477,10.35,0.23,18578.1,18.2075,99641.7,7
2025-02-18,East,Sports,Northwind Foods,5026,4950,76,17766,0.9849,10.99,0.26,9499.42,18.2075,54395.18,7
2025-02-18,North,Apparel,Kestrel Logistics,12124,11611,513,30486,0.9577,11.66,0.72,20241.7,17.4708,135400.88,7
2025-02-18,North,Apparel,Northwind Foods,9367,9098,269,26488,0.9713,12.45,1.15,16118.79,17.4708,113278.51,7
2025-02-18,North,Beauty,Kestrel Logistics,19033,18430,603,68588,0.9683,12.12,0.29,29540.17,25.5742,223301.23,7
2025-02-18,North,Beauty,Northwind Foods,14269,13697,572,37746,0.9599,11.21,0.16,24246.95,25.5742,153587.48,7
2025-02-18,North,Electronics,Kestrel Logistics,7478,7171,307,15239,0.9589,15.45,0.01,13412.01,31.9469,110804.93,7
2025-02-18,North,Electronics,Northwind Foods,8564,8360,204,22931,0.9762,11.02,0.21,15213.76,31.9469,92156.05,7
2025-02-18,North,Home,Kestrel Logistics,11269,10643,626,37861,0.9444,11.27,0.17,20646.51,34.8311,119982.74,7
2025-02-18,North,Home,Northwind Foods,6691,6585,106,22275,0.9842,11.21,0.17,11439.54,34.8311,73830.27,7
2025-02-18,North,Sports,Kestrel Logistics,4154,4150,4,14051,0.999,10.24,0.16,7777.31,27.9687,42492.55,7
2025-02-18,North,Sports,Northwind Foods,5631,5435,196,19654,0.9652,8.61,0.13,10106.31,27.9687,46770.05,7
2025-02-18,South,Apparel,Kestrel Logistics,10326,10231,95,30894,0.9908,9.13,0.46,19630.54,20.2612,93412.72,7
2025-02-18,South,Apparel,Northwind Foods,4407,4270,137,14716,0.9689,12.61,0.21,7740.72,20.2612,53829.02,7
2025-02-18,South,Beauty,Kestrel Logistics,6998,6826,172,20549,0.9754,11.05,0.93,12370.79,38.6942,75394.82,7
2025-02-18,South,Beauty,Northwind Foods,10911,10547,364,23507,0.9666,7.98,0.14,20771.02,38.6942,84158.94,7
2025-02-18,South,Electronics,Kestrel Logistics,5442,5235,207,15442,0.962,11.06,0.8,10058.59,18.8561,57895.61,7
2025-02-18,South,Electronics,Northwind Foods,13772,13276,496,42893,0.964,12.92,0.09,25495.17,18.8561,171513.21,7
2025-02-18,South,Home,Kestrel Logistics,9400,9144,256,24158,0.9728,8.4,0.06,18334.89,40.3113,76792.38,7
2025-02-18,South,Home,Northwind Foods,5993,5699,294,16714,0.9509,10.53,0.39,10763.43,40.3113,60007.2,7
2025-02-18,South,Sports,Kestrel Logistics,16746,16361,385,60253,0.977,11.93,1.19,29629.88,22.8409,195117.77,7
2025-02-18,South,Sports,Northwind Foods,11128,10568,560,27772,0.9497,11.63,0.21,18840.63,22.8409,122939.19,7
2025-02-18,West,Apparel,Kestrel Logistics,4987,4845,142,14530,0.9715,12.59,0.47,9288.18,22.1066,60990.53,7
2025-02-18,West,Apparel,Northwind Foods,6932,6825,107,25226,0.9846,8.51,1.22,12135.75,22.1066,58050.55,7
2025-02-18,West,Beauty,Kestrel Logistics,14004,13628,376,35919,0.9732,12.59,0.45,24334.75,18.9386,171511.68,7
2025-02-18,West,Beauty,Northwind Foods,10046,9643,403,29937,0.9599,12.07,0.4,17596.5,18.9386,116410.04,7
2025-02-18,West,Electronics,Kestrel Logistics,2921,2868,53,10478,0.9819,11.92,0.2,5785.84,41.2906,34172.67,7
2025-02-18,West,Electronics,Northwind Foods,2782,2669,113,8644,0.9594,11.82,0.2,5348.25,41.2906,31539.4,7
2025-02-18,West,Home,Kestrel Logistics,7202,6906,296,21908,0.9589,12.22,1.32,11902.59,12.9238,84362.74,7
2025-02-18,West,Home,Northwind Foods,13848,12907,941,31390,0.932,11.73,0.24,23485.52,12.9238,151386.32,7
2025-02-18,West,Sports,Kestrel Logistics,13339,12513,826,39991,0.9381,8.9,0.69,23693.9,18.7065,111347.14,7
2025-02-18,West,Sports,Northwind Foods,6186,5748,438,18395,0.9292,8.45,0.43,11624.61,18.7065,48592.09,7
2025-02-25,Central,Apparel,Kestrel Logistics,8637,8474,163,31830,0.9811,10.82,1.17,15759.2,11.7897,91673.87,7
2025-02-25,Central,Apparel,Northwind Foods,7192,7117,75,25694,0.9896,9.97,0.4,13443.42,11.7897,70953.56,7
2025-02-25,Central,Beauty,Kestrel Logistics,5712,5358,354,17414,0.938,11.45,0.03,9707.47,29.0299,61373.5,7
2025-02-25,Central,Beauty,Northwind Foods,5979,5692,287,16582,0.952,11.54,0.13,10108.82,29.0299,65704.99,7
2025-02-25,Central,Electronics,Kestrel Logistics,5900,5636,264,15585,0.9553,12.61,0.18,10193.27,29.1093,71058.09,7
2025-02-25,Central,Electronics,Northwind Foods,8520,7767,753,23544,0.9116,12.56,0.0,14855.86,29.1093,97584.19,7
2025-02-25,Central,Home,Kestrel Logistics,7872,7658,214,24884,0.9728,11.33,0.08,14176.77,25.8459,86795.82,7
2025-02-25,Central,Home,Northwind Foods,7972,7964,8,24693,0.999,9.78,0.18,15052.37,25.8459,77877.25,7
2025-02-25,Central,Sports,Kestrel Logistics,13762,13396,366,35804,0.9734,10.74,0.44,26791.39,24.636,143825.54,7
2025-02-25,Central,Sports,Northwind Foods,21495,20526,969,63232,0.9549,9.81,0.23,35966.44,24.636,201422.37,7
2025-02-25,East,Apparel,Kestrel Logistics,5080,4875,205,13799,0.9596,6.23,0.09,9167.85,17.099,30360.54,7
2025-02-25,East,Apparel,Northwind Foods,10063,9428,635,26661,0.9369,11.45,0.4,17959.85,17.099,107955.39,7
2025-02-25,East,Beauty,Kestrel Logistics,10127,9757,370,30407,0.9635,11.79,1.07,16432.32,23.6375,115064.03,7
2025-02-25,East,Beauty,Northwind Foods,10579,10228,351,27484,0.9668,14.38,0.49,19446.9,23.6375,147035.09,7
2025-02-25,East,Electronics,Kestrel Logistics,7019,6817,202,22931,0.9712,13.7,0.12,11648.38,14.1898,93381.43,7
