Date,Region,Channel,Product category,Traffic source,Net Sales,Sq Footage,Total Transactions,Units Sold,Total Visitors,Number of Sales,Store Entrances,Website Sessions,Total Gross Profit,Avg Inventory Cost,COGS,Avg Inventory Value,Beginning Inventory,Recorded Value,Actual Value,Retail Sales,Start Customers,End Customers,New Customers,Customers Lost,Sales Marketing Expenses,Avg Purchase Value,Avg Purchase Frequency,Avg Customer Lifespan Years,Revenue From Ads,Cost Of Ads,Total Revenue,Total Expenses,Cash,Marketable Securities,Accounts Receivable,Current Liabilities,Current Assets
2025-03-27,West,Web,Beauty,Direct,59674.87,2615,902,1899,29421,902,0,29421,22048.19,33392.2,37626.68,52222.05,3841,61407.4,60336.33,59674.87,4669,4728,212,153,12522.68,66.16,4.05,1.46,18295.6,4728.88,59674.87,47201.04,42494.19,11001.98,23919.11,36620.58,93081.9
2025-03-28,South,Web,Home,Organic Search,123752.16,4851,650,1579,18828,650,0,18828,55391.33,93756.89,68360.83,97842.22,2046,127430.2,122121.3,123752.16,5283,5307,293,269,13967.19,190.39,7.15,2.67,4168.6,775.74,123752.16,104641.36,49676.33,11876.4,23031.23,14780.9,113936.63
2025-03-29,South,Mobile,Home,Paid Search,104873.89,1862,1716,5371,43012,1716,0,43012,51269.63,47504.96,53604.26,47111.99,7995,107223.65,103432.17,104873.89,7633,7824,314,123,7518.01,61.12,4.04,4.09,17209.63,4914.42,104873.89,75586.66,6350.95,2090.99,11567.43,67627.13,34142.97
2025-03-30,North,Mobile,Electronics,Email,67007.47,4055,927,2034,22666,927,0,22666,18714.31,50992.48,48293.16,56114.61,2618,67097.29,65544.81,67007.47,2185,2454,454,185,10247.59,72.28,5.9,1.66,19506.28,7879.25,67007.47,44295.87,13807.46,11196.98,24044.64,22375.04,65883.46
2025-03-31,West,Mobile,Electronics,Paid Search,76040.17,5040,888,1815,19400,888,0,19400,19111.56,38582.63,56928.61,58219.52,3838,77856.03,75223.55,76040.17,8549,8731,466,284,4023.96,85.63,3.62,2.83,12216.22,2467.65,76040.17,59668.74,40150.97,11939.42,16060.09,44394.29,85616.34
2025-04-01,East,Web,Beauty,Direct,147962.98,2913,1298,3931,23425,1298,0,23425,66824.97,82355.14,81138.01,80396.26,5314,149620.04,139342.44,147962.98,5182,5101,234,315,3361.21,113.99,3.99,1.74,22506.58,5266.26,147962.98,122193.9,59994.48,11098.25,13261.77,16698.39,108473.38
2025-04-02,East,Web,Sports,Organic Search,171716.82,4441,2064,2862,29950,2064,0,29950,92580.9,112082.83,79135.92,94644.65,5981,173857.94,171631.05,171716.82,6003,6056,105,52,9132.87,83.2,6.67,1.88,1788.04,745.21,171716.82,120379.43,47940.71,11313.01,19768.6,38709.43,107415.71
2025-04-03,Central,In-Store,Sports,Organic Search,141319.44,3694,1582,3540,24186,1582,20703,5621,44595.13,86569.09,96724.31,134329.85,7256,142368.87,140943.02,141319.44,2264,2370,250,144,6205.79,89.33,6.81,2.76,36611.63,7954.68,141319.44,96511.44,49588.65,11758.48,10064.51,52066.75,111710.6
2025-04-04,West,In-Store,Sports,Paid Search,147927.14,3192,323,741,6219,323,4714,936,80427.99,80815.16,67499.15,84926.65,1806,150210.02,149010.21,147927.14,8677,8666,68,79,14497.42,457.98,6.61,4.68,39465.57,7943.65,147927.14,95325.86,52634.33,4993.54,18362.08,59365.87,101467.95
2025-04-05,West,Web,Electronics,Direct,115983.81,3701,1616,3311,27853,1616,0,27853,59620.03,51792.27,56363.78,68340.56,5170,119241.8,113223.15,115983.81,5998,5878,187,307,1533.39,71.77,6.53,3.93,19942.74,5981.99,115983.81,96550.76,24702.25,1266.61,14291.76,21505.46,60762.79
2025-04-06,West,In-Store,Beauty,Email,150475.1,4144,1463,3290,52558,1463,47904,17685,77983.18,117540.17,72491.92,60657.93,6626,154252.19,142112.93,150475.1,3294,3296,245,243,1509.13,102.85,7.73,1.81,11485.52,5664.44,150475.1,124518.0,13743.76,18654.51,8302.45,48584.45,58898.1
2025-04-07,East,In-Store,Home,Paid Search,76170.75,1924,1331,3493,20378,1331,13399,2595,21217.75,38596.53,54953.0,47388.77,6887,77357.74,73923.47,76170.75,2066,2257,376,185,12530.97,57.23,7.92,2.69,2659.47,1491.31,76170.75,55915.0,45191.99,2048.54,9207.08,62621.32,70664.24
2025-04-08,South,Web,Electronics,Paid Search,99247.42,2060,114,271,3819,114,0,3819,35268.2,50271.57,63979.22,89482.3,649,101081.74,96572.56,99247.42,3779,3782,64,61,3390.18,870.59,2.3,3.92,10091.93,3136.52,99247.42,87027.76,18628.25,12892.41,7707.84,45261.94,66073.19
2025-04-09,Central,Web,Apparel,Email,97052.85,3183,2167,3242,49810,2167,0,49810,43077.0,76856.23,53975.85,77456.56,4899,98176.39,92215.76,97052.85,7227,7505,324,46,8631.87,44.79,7.86,4.95,15218.47,7504.43,97052.85,87472.27,36260.92,7308.25,17707.67,55289.01,84513.81
2025-04-10,North,In-Store,Sports,Organic Search,53095.87,1612,243,738,3159,243,2017,587,24625.27,41603.53,28470.6,32424.03,1271,54116.17,52114.54,53095.87,3250,3360,162,52,5683.74,218.5,4.82,1.81,23916.52,6560.45,53095.87,39118.7,39886.18,16690.53,17664.28,12099.14,83968.2
2025-04-11,West,Mobile,Electronics,Organic Search,22828.6,3502,1859,2497,32764,1859,0,32764,6084.02,16734.27,16744.58,22210.71,3566,22837.27,21260.97,22828.6,2092,1931,103,264,14365.72,12.28,4.9,4.13,12802.77,5905.74,22828.6,14711.34,47961.82,5375.29,22387.54,55828.68,82387.86
2025-04-12,North,Web,Beauty,Email,18985.98,5791,395,846,7799,395,0,7799,5062.26,15752.29,13923.72,12997.86,1188,19426.45,19262.13,18985.98,7522,7843,390,69,4583.46,48.07,4.81,1.18,17277.95,6971.96,18985.98,14526.51,26063.87,3001.69,23416.68,61164.08,56381.6
2025-04-13,Central,Mobile,Beauty,Paid Search,50701.27,4136,1390,2320,56336,1390,0,56336,18345.87,33007.56,32355.4,49230.45,3324,51924.7,51847.49,50701.27,5284,5091,55,248,13191.44,36.48,6.53,2.24,3819.01,1147.89,50701.27,36967.4,21037.73,15690.14,19010.25,23040.21,70507.25
2025-04-14,East,Mobile,Beauty,Paid Search,138802.94,5977,1084,1535,14273,1084,0,14273,35696.38,93105.21,103106.56,134941.07,3225,138842.89,131456.64,138802.94,8217,8371,356,202,12961.58,128.05,6.23,1.42,10972.29,4473.61,138802.94,107185.03,8294.23,19939.19,18368.01,13767.65,87083.75
2025-04-15,South,Mobile,Beauty,Email,175623.42,5255,427,990,8484,427,0,8484,77478.85,104878.03,98144.57,124988.74,1268,179113.64,166657.48,175623.42,4389,4371,153,171,14001.57,411.3,4.05,4.33,9757.25,2946.89,175623.42,119733.71,56895.51,2722.24,19713.37,14756.32,116827.74
2025-04-16,North,In-Store,Beauty,Social,77920.16,4072,1547,4835,47661,1547,27880,8555,22283.15,37308.77,55637.01,75045.64,10996,79549.19,73441.91,77920.16,8847,9128,458,177,3502.37,50.37,6.12,4.87,5887.54,3471.83,77920.16,54902.1,50104.93,3477.35,23898.22,60985.28,99994.19
2025-04-17,Central,Mobile,Sports,Paid Search,87471.44,2275,652,883,27510,652,0,27510,42361.37,44710.51,45110.07,43238.29,1519,89272.35,88826.52,87471.44,2688,2696,318,310,4994.08,134.16,6.78,1.09,5025.87,983.54,87471.44,66058.52,12083.54,18101.56,21075.19,28556.09,64231.78
2025-04-18,North,Web,Apparel,Paid Search,149329.89,5048,1697,3634,39498,1697,0,39498,56446.58,86159.11,92883.31,141799.69,5659,151327.98,141021.11,149329.89,7030,7042,337,325,4818.09,88.0,3.42,2.65,8074.61,4630.16,149329.89,104220.56,12547.98,3989.16,22347.01,40600.47,81424.06
2025-04-19,Central,In-Store,Beauty,Email,101657.06,5429,2065,3763,38283,2065,22700,6934,26209.11,71013.37,75447.95,62127.07,8481,102513.82,100944.57,101657.06,5864,5962,291,193,11852.37,49.23,8.0,4.9,5163.49,1251.01,101657.06,70477.26,49895.68,18345.19,3285.9,69776.31,90164.89
2025-04-20,South,Mobile,Beauty,Email,38289.26,2923,1382,3859,22341,1382,0,22341,20071.0,15855.71,18218.26,24785.01,9384,38936.66,37575.77,38289.26,3542,3728,448,262,8818.68,27.71,2.64,1.15,3599.04,921.26,38289.26,23240.62,31289.39,6634.68,16125.1,57999.62,61484.67
2025-04-21,East,Mobile,Electronics,Email,11769.02,1987,660,1799,9323,660,0,9323,5981.03,10360.03,5787.99,6360.26,4361,11908.69,11052.25,11769.02,4472,4578,185,79,14674.12,17.83,6.26,2.75,18259.64,5294.49,11769.02,8368.35,43895.06,11239.55,22460.8,46049.96,79503.49
2025-04-22,East,In-Store,Sports,Paid Search,60773.6,4599,1286,1758,20178,1286,19557,7760,22333.11,54522.52,38440.49,60434.11,2183,61871.88,61481.04,60773.6,7008,6804,133,337,9134.93,47.26,7.59,1.56,14932.75,6090.07,60773.6,57360.12,14233.81,17706.41,4040.7,51955.88,54111.15
2025-04-23,East,Web,Apparel,Email,50921.03,3217,357,655,5310,357,0,5310,23735.52,21594.27,27185.51,31279.0,1143,51175.13,48776.12,50921.03,5102,5012,199,289,6567.19,142.64,6.89,4.15,21918.83,4835.42,50921.03,34573.03,29820.81,15983.89,2768.49,9244.84,57956.89
2025-04-24,East,In-Store,Apparel,Email,160724.18,2893,739,1948,13990,739,13134,1789,68823.57,113603.44,91900.61,109011.53,2416,165268.38,154228.42,160724.18,5556,5619,100,37,2866.98,217.49,2.84,1.76,25139.64,5728.98,160724.18,137498.07,19589.56,5630.46,7463.61,11077.4,65387.09
2025-04-25,Central,Mobile,Beauty,Paid Search,70062.57,1946,1831,2351,26370,1831,0,26370,30654.29,44851.55,39408.28,34584.29,3453,71403.97,71272.92,70062.57,5879,6262,452,69,5662.77,38.26,4.08,2.96,10176.33,5457.8,70062.57,55380.55,15168.47,17709.85,10496.24,35638.07,53749.85
2025-04-26,East,Web,Beauty,Email,151977.55,3353,332,470,5373,332,0,5373,42403.38,111562.25,109574.17,158503.87,816,155426.48,145821.28,151977.55,2499,2741,450,208,12548.47,457.76,4.22,3.14,23800.9,7001.71,151977.55,138083.59,31194.43,1579.1,22763.88,52286.95,103088.57
2025-04-27,Central,Mobile,Sports,Direct,28688.48,2707,1919,2807,24272,1919,0,24272,15539.1,23072.15,13149.38,11846.92,4913,29539.05,28204.81,28688.48,8738,8994,341,85,12760.46,14.95,3.18,4.64,13006.29,7356.3,28688.48,21109.98,26854.52,6522.54,8352.62,36405.75,45283.76
2025-04-28,North,Mobile,Sports,Direct,142449.93,5780,540,1063,18690,540,0,18690,60737.84,110995.37,81712.09,126794.28,2553,144854.56,134436.51,142449.93,4343,4523,464,284,13381.83,263.8,7.21,2.06,20497.03,5410.91,142449.93,109054.87,14470.99,8059.48,16219.62,50210.4,76788.37
2025-04-29,West,In-Store,Beauty,Email,16478.05,3446,2026,6146,27444,2026,11310,9474,5617.64,8901.0,10860.41,12959.68,12937,16526.6,16353.27,16478.05,3100,2883,173,390,7481.99,8.13,6.87,2.08,14801.31,3625.8,16478.05,10970.71,16626.48,16479.39,19041.73,55088.58,56035.5
2025-04-30,East,In-Store,Sports,Paid Search,61513.17,2037,2155,4196,32245,2155,23041,8725,18584.43,51522.83,42928.74,41236.55,5349,61574.2,56897.32,61513.17,4952,5221,380,111,5198.7,28.54,6.85,3.02,10507.4,5265.57,61513.17,37565.92,25485.67,11880.87,6084.42,61969.81,55821.93
2025-05-01,Central,Mobile,Home,Email,152076.45,2839,1139,3044,18571,1139,0,18571,51024.81,90224.35,101051.64,94010.96,5917,156478.69,154689.97,152076.45,7303,7082,135,356,4290.87,133.52,5.74,3.05,37497.84,6984.72,152076.45,127557.15,31075.35,2646.28,5983.62,57653.62,67908.54
2025-05-02,South,Web,Sports,Email,80894.77,3755,1622,4684,34118,1622,0,34118,25519.28,44578.89,55375.49,67364.85,9418,82313.23,75776.56,80894.77,7426,7676,451,201,9079.67,49.87,5.36,2.13,19304.37,5633.1,80894.77,58058.12,20206.58,6502.74,8368.35,48679.42,55287.12
2025-05-03,East,In-Store,Electronics,Direct,162746.17,3468,1735,4315,28514,1735,23745,8457,89386.83,86208.78,73359.34,83252.03,7356,162918.61,159113.73,162746.17,6686,7016,437,107,6132.76,93.8,6.14,3.75,17992.54,5287.35,162746.17,151229.24,24717.34,6003.9,5909.69,48772.11,61606.54
2025-05-04,Central,In-Store,Home,Organic Search,30006.39,5356,1139,2987,21273,1139,20157,8170,15599.64,21821.17,14406.75,14086.96,4451,30790.85,29363.32,30006.39,4714,4781,210,143,9405.2,26.34,4.51,1.47,3644.25,902.58,30006.39,24098.42,39136.01,9444.39,6474.51,15428.59,59281.0
2025-05-05,West,Mobile,Home,Social,157786.05,1942,697,967,21769,697,0,21769,58815.94,108036.39,98970.11,150958.79,1735,159283.68,155660.53,157786.05,8381,8183,61,259,5990.5,226.38,7.91,2.25,3093.51,935.1,157786.05,106234.8,47544.82,11525.58,5644.01,56683.08,110002.05
2025-05-06,North,In-Store,Sports,Social,77383.68,5017,2035,3876,91405,2035,47498,19371,19672.72,43420.49,57710.96,84637.91,5611,78954.76,76596.77,77383.68,4038,3808,135,365,13339.3,38.03,3.53,1.41,11647.12,4275.02,77383.68,48198.46,7514.51,18969.27,12486.31,40257.88,64361.46
2025-05-07,Central,Web,Beauty,Paid Search,179335.89,4307,2087,3870,66665,2087,0,66665,95841.64,154067.95,83494.25,93740.11,5793,183248.11,170511.72,179335.89,8013,7733,31,311,8312.55,85.93,2.3,3.84,19327.81,6440.95,179335.89,147792.93,47418.73,12462.7,15660.25,10973.54,103663.71
2025-05-08,North,Mobile,Apparel,Organic Search,79685.4,2448,1637,2225,46552,1637,0,46552,36699.94,40061.63,42985.46,57969.85,2696,80691.52,74888.06,79685.4,6262,6092,158,328,9676.06,48.68,2.39,4.32,5630.1,1286.86,79685.4,51094.84,11270.69,2125.27,6568.87,20384.46,37355.79
2025-05-09,East,Mobile,Electronics,Email,58800.41,4856,241,542,3229,241,0,3229,26840.1,37651.78,31960.31,31564.14,659,58957.41,54761.67,58800.41,6703,6803,362,262,3513.45,243.99,2.09,3.05,11291.38,5926.73,58800.41,40546.54,17713.82,19773.32,8808.51,36785.2,55764.89
2025-05-10,North,In-Store,Apparel,Email,145874.53,4450,1360,2712,50456,1360,45952,18521,36891.92,68443.92,108982.61,143612.8,4413,149789.19,149251.02,145874.53,4197,4281,469,385,2754.84,107.26,6.8,1.73,18753.53,3505.83,145874.53,101403.45,26214.35,17013.43,20397.68,48228.48,106709.3
2025-05-11,South,In-Store,Electronics,Organic Search,25838.65,2805,2057,5728,33885,2057,17239,7248,9239.38,10707.75,16599.27,22368.7,13117,26593.22,24743.73,25838.65,5998,5855,77,220,7449.29,12.56,1.91,3.62,2947.69,592.7,25838.65,20249.4,45899.31,14475.47,7151.65,67257.21,74237.04
2025-05-12,East,Mobile,Sports,Direct,82449.84,2280,1098,2319,18354,1098,0,18354,36477.57,39108.2,45972.27,67172.39,5472,83965.88,77326.83,82449.84,3285,3313,278,250,13000.26,75.09,7.15,1.3,10315.84,4187.36,82449.84,77465.81,7769.29,4454.13,16796.3,33003.17,49171.44
2025-05-13,South,In-Store,Beauty,Social,23139.42,5170,2121,4324,78201,2121,54617,23148,6497.39,14026.41,16642.03,20731.06,5189,23202.52,22467.84,23139.42,7071,7252,346,165,13516.5,10.91,5.16,3.62,11229.06,3921.56,23139.42,20567.68,49912.38,16886.35,9635.37,55579.82,82653.42
2025-05-14,Central,Web,Home,Social,24759.17,2434,988,1091,23917,988,0,23917,10896.47,19806.26,13862.7,17164.14,1839,24838.14,24633.23,24759.17,6033,5747,91,377,11523.9,25.06,4.16,2.02,3905.31,1969.41,24759.17,22240.37,16857.42,16491.08,6383.31,28951.88,44881.05
2025-05-15,West,In-Store,Sports,Organic Search,86670.71,5190,2145,2965,42960,2145,30854,4921,45986.83,71018.68,40683.88,48265.14,5517,89065.84,83203.19,86670.71,6739,6463,108,384,12505.8,40.41,2.17,3.63,14065.68,5046.21,86670.71,78739.19,28026.56,12179.87,17927.86,23390.8,72613.83
2025-05-16,West,Web,Home,Social,31766.96,2592,2178,3762,35078,2178,0,35078,16144.36,24013.83,15622.6,24190.18,7608,31958.41,30997.53,31766.96,4380,4565,371,186,13936.09,14.59,2.36,3.84,17278.38,7813.85,31766.96,25091.83,40028.26,14207.05,19497.83,42861.37,80990.19
2025-05-17,Central,Mobile,Beauty,Direct,158926.08,3842,1810,5063,35238,1810,0,35238,40936.44,75118.53,117989.64,157658.15,7391,162502.8,151594.77,158926.08,4347,4578,369,138,3476.78,87.8,1.9,4.14,7439.35,2030.01,158926.08,115307.05,29892.7,12322.18,17537.1,42836.87,107049.43
2025-05-18,South,Mobile,Sports,Social,95878.64,3446,1258,3214,55129,1258,0,55129,34945.35,58321.36,60933.29,87164.41,6719,98656.72,91188.82,95878.64,8092,8127,148,113,9877.58,76.22,6.58,4.48,34605.87,6724.88,95878.64,81172.79,40619.78,15102.15,14572.15,45409.99,96443.4
2025-05-19,South,Web,Beauty,Paid Search,40159.97,2110,791,2091,29122,791,0,29122,10529.55,21668.56,29630.42,29967.96,2946,41179.25,37903.51,40159.97,5820,6114,383,89,2039.2,50.77,7.54,3.39,25219.08,6302.46,40159.97,35947.15,21563.52,15798.16,14653.68,12518.61,61005.75
2025-05-20,East,Mobile,Electronics,Paid Search,19726.35,5764,2149,3083,40867,2149,0,40867,7318.97,11336.76,12407.38,18694.42,6358,19922.27,18796.38,19726.35,8165,8220,336,281,7910.57,9.18,5.15,4.01,10518.74,5369.75,19726.35,14224.72,18219.13,12845.29,23127.97,23117.28,59800.72
2025-05-21,North,Mobile,Home,Social,74370.66,2428,1238,1426,24268,1238,0,24268,35783.32,48873.02,38587.34,46574.47,2613,75032.04,72940.32,74370.66,4624,4855,283,52,14300.86,60.07,2.59,4.83,6935.19,4534.81,74370.66,46326.61,41868.43,15471.65,21893.87,34300.99,93206.29
2025-05-22,North,In-Store,Sports,Social,136465.22,2090,709,815,11251,709,4756,1372,41403.23,71774.43,95061.99,81406.68,1848,140194.76,133551.02,136465.22,5695,5820,342,217,7345.84,192.48,1.61,3.69,18341.39,4511.26,136465.22,111413.25,46577.83,11712.16,18120.29,12500.55,100832.28
2025-05-23,Central,In-Store,Home,Email,56421.0,2208,1872,3558,27002,1872,11300,3966,17826.76,43634.7,38594.24,55475.99,8198,56920.29,55253.87,56421.0,4441,4424,366,383,10247.2,30.14,7.72,1.04,14583.95,7060.75,56421.0,34677.51,36499.52,7881.63,14593.09,13277.87,75617.04
2025-05-24,South,Mobile,Home,Paid Search,163768.02,4880,2179,3048,70200,2179,0,70200,71249.81,86202.72,92518.21,82498.31,6316,166555.15,153955.43,163768.02,8152,8358,497,291,7727.08,75.16,5.07,2.16,1902.69,1005.22,163768.02,139850.72,31795.47,6617.02,4948.95,48639.32,68110.93
2025-05-25,North,Web,Sports,Organic Search,62659.18,3085,1925,3444,32317,1925,0,32317,28700.25,29838.14,33958.93,42567.16,7749,64461.24,60174.0,62659.18,4565,4588,146,123,11114.69,32.55,5.67,2.11,13482.34,3196.14,62659.18,44866.92,31397.47,8907.16,19819.64,38192.23,72894.42
2025-05-26,North,In-Store,Sports,Organic Search,155698.75,3798,653,1940,20543,653,17258,5916,72902.45,131729.33,82796.3,122511.19,3920,159494.57,154121.53,155698.75,8301,8505,322,118,13735.1,238.44,5.09,3.17,27075.0,7990.46,155698.75,135663.28,25120.02,4466.13,19759.33,53460.06,86098.84
2025-05-27,East,In-Store,Beauty,Direct,23575.29,5681,1570,3382,26271,1570,23874,8983,10236.65,11385.02,13338.64,16157.22,6020,23701.99,23604.74,23575.29,7401,7783,466,84,11434.92,15.02,4.64,2.44,7388.15,2141.14,23575.29,14663.86,25318.94,856.17,6755.8,64279.02,37778.08
2025-05-28,East,Web,Beauty,Social,14863.61,1880,1407,1852,18013,1407,0,18013,6541.03,7978.01,8322.58,11597.75,3615,15117.85,14363.96,14863.61,5100,4997,207,310,10320.04,10.56,6.93,3.07,17040.85,3322.47,14863.61,11604.47,24409.39,17354.39,13197.82,37890.83,58440.92
2025-05-29,Central,In-Store,Sports,Paid Search,36484.2,5103,395,861,10719,395,5253,1577,15710.32,29496.66,20773.88,27606.15,1497,36845.64,34232.07,36484.2,7531,7541,265,255,4344.5,92.37,2.55,4.33,1117.87,668.35,36484.2,29213.64,13862.1,12590.81,2901.39,43480.7,37636.14
2025-05-30,North,In-Store,Home,Paid Search,172816.99,5732,156,459,2449,156,2186,940,54433.55,121535.79,118383.44,139352.79,838,173954.28,165754.31,172816.99,3169,3287,426,308,12576.12,1107.8,2.68,3.64,10921.12,2483.91,172816.99,124416.99,29940.86,11811.92,7285.72,31898.64,90844.34
2025-05-31,North,In-Store,Electronics,Direct,125711.27,5631,692,1641,22580,692,21246,6321,64530.84,83687.87,61180.43,85769.24,2168,128198.06,127192.83,125711.27,6417,6850,443,10,13609.08,181.66,6.54,3.6,13164.35,4415.33,125711.27,77338.0,34139.91,4589.73,20452.9,56952.45,84913.31
2025-06-01,West,Web,Sports,Direct,81184.18,2300,1122,2358,33047,1122,0,33047,41218.51,43972.06,39965.67,60004.98,4082,81644.55,79744.84,81184.18,8466,8184,23,305,8554.3,72.36,4.88,2.5,9626.0,2040.64,81184.18,60327.62,10862.08,8521.43,15463.51,24200.78,52848.51
2025-06-02,Central,Web,Sports,Email,178589.37,3757,1707,4584,38108,1707,0,38108,86640.23,114517.55,91949.14,100791.92,8807,179949.03,169967.66,178589.37,4820,4865,416,371,6874.75,104.62,2.4,4.46,3370.12,1393.14,178589.37,156102.87,57208.48,2005.57,13691.9,56737.03,103143.53
2025-06-03,Central,Mobile,Apparel,Paid Search,173906.08,4687,101,281,1455,101,0,1455,68084.33,121755.6,105821.75,92119.16,433,175840.79,170340.9,173906.08,7935,7936,216,215,9788.54,1721.84,4.89,3.85,26314.15,4981.04,173906.08,154268.62,40216.02,8779.44,6639.27,48726.82,83270.48
2025-06-04,Central,Web,Electronics,Organic Search,96719.94,5682,1028,2458,17008,1028,0,17008,34618.19,70364.68,62101.75,98152.85,3227,97520.6,92835.19,96719.94,7485,7490,222,217,9412.08,94.09,4.87,3.95,1887.88,1014.63,96719.94,67662.64,50637.06,18300.18,10006.19,67723.84,108389.28
2025-06-05,East,In-Store,Sports,Paid Search,167910.78,5225,99,163,2228,99,1033,271,56800.11,146671.36,111110.67,160260.9,398,172324.04,169748.1,167910.78,6709,6492,148,365,7477.38,1696.07,3.95,2.93,6645.06,2324.55,167910.78,146327.46,42487.71,17930.48,21826.54,37882.15,130323.0
2025-06-06,East,In-Store,Beauty,Paid Search,145627.76,3383,1769,5495,34692,1769,14079,12130,47252.9,65023.48,98374.86,131719.84,12459,145959.92,145158.85,145627.76,5903,5892,180,191,4450.64,82.32,5.23,1.73,31828.23,6096.17,145627.76,97069.44,45541.17,4697.23,7567.3,24455.13,97321.65
2025-06-07,South,In-Store,Electronics,Direct,34831.24,4416,516,697,20882,516,20327,5174,8777.02,28859.24,26054.22,40811.19,1604,35219.12,33290.29,34831.24,6706,7020,464,150,8125.87,67.5,7.9,4.66,6214.54,2602.0,34831.24,27928.83,7978.15,15985.4,13001.36,41527.61,49208.27
2025-06-08,Central,Web,Beauty,Paid Search,175959.24,5245,1964,3462,95780,1964,0,95780,79574.21,103765.63,96385.03,84876.49,5781,180508.71,168770.62,175959.24,4153,4147,141,147,7863.16,89.59,5.49,2.46,9932.46,4240.78,175959.24,148729.45,25477.03,17086.52,8431.48,19153.13,76457.98
2025-06-09,South,Mobile,Electronics,Organic Search,146303.06,3711,1850,5361,58242,1850,0,58242,71690.14,112546.7,74612.92,87923.09,6501,148153.15,137894.69,146303.06,8958,9026,342,274,8708.76,79.08,3.55,2.95,11754.34,2382.31,146303.06,90224.84,10443.61,3266.84,6955.75,23765.96,47043.13
2025-06-10,North,Web,Home,Email,69972.73,4457,1135,2068,25388,1135,0,25388,24863.21,51765.33,45109.52,57941.41,4032,71336.92,68702.81,69972.73,8392,8366,165,191,5888.72,61.65,4.82,4.1,6986.07,3851.98,69972.73,57012.54,30506.36,19131.89,21969.93,47716.0,88990.6
2025-06-11,East,Web,Sports,Direct,154010.93,4815,372,471,9158,372,0,9158,52986.63,111889.95,101024.3,138236.28,935,155838.06,154437.91,154010.93,8397,8663,461,195,11596.59,414.01,4.89,2.8,8628.53,1754.89,154010.93,99146.69,17904.5,5032.94,19109.13,54483.86,83517.45
